url,type
http://decifra.com.br/at&t-mail/ATT,phishing
www.airnav.com/airports/us/VA,phishing
http://dodocdu-001-site1.itempurl.com/promocao.php,phishing
https://gold-mail.ru:443/,phishing
www.springer.com/computer/information+systems/journal/10115,phishing
tools.ietf.org/html/rfc1075,phishing
biomedics.000webhostapp.com,phishing
www.htmlgoodies.com/beyond/xml/article.php/3473491,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.eu-id3.com/identify-customer=L4VVKtJYRELxi9kYcnuS78giOHWqyiyGEGI7M3JaDW4SVPgRDcuOboKJM3BsFEf4ZBhLSPKxpIYVLM2uwjB57SnFRRqys9wZEW07/,phishing
home.neopets.com/templates/homepage.phtml?pet_name=starkite,phishing
www.netlib.org/scilib/,phishing
www.cosy.sbg.ac.at/~eder/eder.html,phishing
www.vinc17.org/acorn/riscpc_eng.html,phishing
asbetransfer.tk,phishing
melisabitkiselurunler.com,phishing
http://honeysaienterprises.com/IF/IO/Account/index.php?email=cu=jdoe1@emailhost.c.kr,phishing
www.gamepro.com/sony/ps2/games/reviews/26928.shtml,phishing
bxznn.net,phishing
www.sundance-communications.com/cgi-bin/ultimatebb.cgi,phishing
https://scienceimpulsefoundation.org/js/mtbonline,phishing
tools.ietf.org/html/rfc4707,phishing
k_c.home.mindspring.com/Htmlhelp.htm,phishing
www.systweak.com/boostxp/,phishing
http://www.mustanggt.org/personal/logon/lloyds/1nt3rnet.php,phishing
untoldindianews.com,phishing
https://southfreak.cc/vinaya-vidheya-rama-2019-telugu-movie-720p-hdrip-1-4gb-google-drive-download/,phishing
r-card-service.at.id176145.top,phishing
http://ert.earthresourcetechnology.com/lenind.html,phishing
tools.ietf.org/html/rfc2870,phishing
https://docs.google.com/forms/d/e/1FAIpQLSe9qLtJvry-6_RSYwP16BL0UYP4Xp-vUFWMkPIgOVubJhf8RA/viewform,phishing
www.willemijns.com/nntpeng.htm,phishing
https://grandhighwayresort.com/phts/copie/hhhhh.php?email=Zhijs.yxcl@hotmail.com,phishing
games.groups.yahoo.com/group/DarkWorld/,phishing
http://creditihabbogratuiti.blogspot.com/,phishing
https://locksmail.com/vendor/psr/container/test/b/hotmail,phishing
squarplayham.info,phishing
vetrous-maju.co.id,phishing
https://ladivadeltubo.com/language/overrides/update/paypal/,phishing
http://fb-recovery-10000076925-it.tk/update_security.htm,phishing
www.topix.com/business/retail,phishing
https://sites.google.com/view/pgmwebhub,phishing
https://docs.google.com/forms/d/e/1FAIpQLSfdtgSkAnw6HZqM4qwEPIDPbrzFBNLQToVNZnbCqvsIFQ3_Iw/viewform?usp=sf_link,phishing
http://www.zabouna.com/EN-en/f7e5f6c4e3f84e97db4a4a12c528faee/,phishing
www.angelfire.com/games3/DCOC/index.html,phishing
http://175.107.206.134/wp-content/plugins/rbcbank19/,phishing
ferventind.com,phishing
www.wolfram.com/products/student/calcwiz/,phishing
migordico.es,phishing
www.gamefaqs.com/computer/doswin/code/542017.html,phishing
www.topix.com/rss/business/commercial-printing.xml,phishing
www.alksoft.com/classicstumbler.html,phishing
www.scielo.br/pdf/jbchs/v13n4/11211.pdf,phishing
http://soo.gd/BSmq,phishing
www.homebrew.net/games/heavy.html,phishing
http://holychildschool.co.in/admin/dist/js/pages/05bf561623ef55b730e799a087f29f10YmQ2YmJjNzdkZWQ5YjVhOTQ5Y2MyMTBjNmNmYmY5Yjc=/myaccount/websc_success/,phishing
http://tpv63.net/PrestaShop/authentication.php?back=addresses.php.8,phishing
exin.com.bd,phishing
ei.cs.vt.edu/~cs2604/Standards/Standards.html,phishing
http://seeannsave.com/wp-content/themes/twentyfifteen/covid1.0ByKillaKam/Canada/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/rbcgi3m01.php,phishing
www.alphaworks.ibm.com/tech/texml,phishing
www.aa1car.com/carleyware/,phishing
idcheckonline-configurationchecker.security.bankofamerica-check.online,phishing
tools.ietf.org/html/rfc2942,phishing
en.wikipedia.org/wiki/Data_recovery,phishing
www.mvps.org/dmcritchie/excel/excel.htm,phishing
http://www.ibiscdhaka.com/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,phishing
securedupdate.regenassociates.com,phishing
rdggfh.co,phishing
lockdowntrainingsolutions.com,phishing
http://oceanvibes.com.au/usaa.com-sec-inet-auth-logon-ent-logon-logon-redirectjsp8774_/00inet.ent_Logon.logon.path.redirectjsp-true/contact.php,phishing
tools.ietf.org/html/rfc2907,phishing
www.cynergi.net/exportsql/,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.id8-eu.net/identify-customer=1hJmtMByghjwxGNNZnsoQbzKTqZH175F5K1qN5RytnnQU9KkJ0999aDq3z1pncQ7SBcr7bnYr4aiQQ15XBXVmeiitv9kRHGhTS3k/,phishing
search.cpan.org/~jhar/MP4-Info-1.12/Info.pm,phishing
www.clinicaltrialscanada.com/professionals/,phishing
cr.yp.to/qmail.html,phishing
adventurebuilders.in,phishing
http://dropbox-com.dropbox.lilyskitchen.skyfencenet.com/,phishing
richman.space,phishing
googlegetmyphotos.pythonanywhere.com,phishing
http://pastehtml.com/view/bdoccc6l8.html,phishing
www.degenring.de/SAS_v8_and_Web_Services.html,phishing
www.abb.com/motors&amp;drives,phishing
http://www.fastlettering.com/www.cadivi.gob.ve/,phishing
www.sudokuwiki.org/sudoku.htm,phishing
https://www.google.com.br/search?q=suporte+itau,phishing
paypal.konten00-dat00-verifizierungs.com,phishing
www.amazon.com/exec/obidos/ASIN/0201116693,phishing
hopkins.nut.cc,phishing
www.velocitysoftware.com/present.html,phishing
tools.ietf.org/html/rfc1673,phishing
https://2020-das-maes-venhaconferir.com/americanas//?smart-tv-led-43-samsung-43ru7100-ultra-hd-4k-com-conversor-digital-3-hdmi-2-usb-wi-fi-hdr-premium-controle-remoto-%C3%9Anico-e-bluetooth-&amp;skullid=576662111&amp;cart=NTc2NjYyMTEx,phishing
www.ifi.uzh.ch/dbtg/,phishing
canada-etransfer.com,phishing
web.wits.ac.za/Academic/Science/Stats/,phishing
http://www.brianbegin.com/wp-content/themes/twentyfifteen/css/852/PayPal/09d07fbb5371b9ebd6b57d66213ae69e/,phishing
www.augie.edu/dept/courses/compsci.html,phishing
global365829219-americanexpress.com,phishing
tools.ietf.org/html/rfc989,phishing
gt47jen.pw,phishing
http://www.allegro.secfence.lesavik.net,phishing
http://www.paullemmerick.com/wp-content/themes/twentytwelve/ww/login.php?cmd=login_submit&id=b6355943e2557a2aa2220d1d5e28e57ab6355943e2557a2aa2220d1d5e28e57a&session=b6355943e2557a2aa2220d1d5e28e57ab6355943e2557a2aa2220d1d5e28e57a,phishing
tools.ietf.org/html/rfc459,phishing
robotics.jpl.nasa.gov/groups/rv/,phishing
pnc.com-inet-truememberent-iscaddetour.newchapterpsychology.com.au,phishing
www.sportswire.com/default.asp,phishing
msnbc.msn.com/id/3078649/,phishing
http://www.prayfrjapan.com/wp-admin/updating/cgi-update/efdc2cd34dcd7c9428b2a5199074a3a0/,phishing
https://kriskawalrapi.com/surf2.php,phishing
www.cs.utah.edu/flux/fluke/html/flask.html,phishing
'www.laynetworks.com/assembly\%20tutorials.htm',phishing
europia.org/DEECE/,phishing
http://cheshiredriveandpatios.co.uk/tran.php,phishing
web.tiscali.it/amiga/,phishing
www.scsi.com/White.htm,phishing
tools.ietf.org/html/rfc3235,phishing
https://betasus12.blogspot.com/,phishing
wirausahaundip.com,phishing
http://pastehtml.com/view/bfznzgop7.html,phishing
www.greathill.com/calendar.htm,phishing
www.apple.com/itunes/affiliates/resources/,phishing
www.webmasterworld.com/forum21/,phishing
dblp.uni-trier.de/db/indices/a-tree/l/Lampson@Butler_W=.html,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.id-app7.co.uk/identify-customer=PSC2wP9G5m1qAVZJCe0OgCFnHs9I87CN0MPDYPQOowjSQnzna39OZGzQMCTehr5eQznhDJToyH8qo2chIb60ZEkJMY5xufgZRSJP/,phishing
prosites-freedomlink.homestead.com/index400.html,phishing
imalaseko.win.co.tz,phishing
ornamic.club,phishing
en.wikipedia.org/wiki/QR_code,phishing
www.kitebird.com/imake-book/,phishing
otal.umd.edu/~vg/amst205.F96/vj07/project3.html,phishing
https://formulatreinamentos.com.br/https/34.237.113.1136414/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,phishing
www.ansi.okstate.edu/breeds/swine/dutchlandrace/,phishing
support.microsoft.com/?kbid=180546&amp;,phishing
www.wku.edu/~david.neal/statistics/stats.html,phishing
www.angelfire.com/ms2/kellieskreations/index.html,phishing
zhusandyoi.websoft.kz,phishing
http://diannao.lhopen.com/lhdnpx/bansa/stuc/hlog.html,phishing
www.theregister.co.uk/2002/01/04/face_recognition_technology_a_proven/,phishing
http://72.29.73.235/~contabil/tools/mail.php,phishing
radio-weblogs.com/0102677/categories/python/,phishing
http://www.easyquranpk.org/confirm.your.account.info5DZ8D98T8Q24X06F999FF/Account/update/,phishing
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/873a2c86e025cde5e6a50432e726233d,phishing
www.cs.uu.nl/wais/html/na-dir/net-abuse-faq/troll-faq.html,phishing
s23.org/wikistats/,phishing
www.cargocollective.com/micahkandros,phishing
www.cs.duke.edu/~ola/ipc.html,phishing
rewards-litecoin.win,phishing
www.ambromley.co.uk/tyre-pressure-monitor.html,phishing
ridagellt.com,phishing
http://i-to.cc/BAQCs,phishing
xbox360.gamespy.com/xbox-360/harry-potter-and-the-half-blood-prince/,phishing
tools.ietf.org/html/rfc568,phishing
tools.ietf.org/html/rfc988,phishing
http://redsam.com/blog/profile/name.html,phishing
www.woll2woll.com/InfoPower.html,phishing
newawakeningholistichealth.com,phishing
www.irchelp.org/irchelp/rfc/,phishing
www.mr-hosting.net/counters/,phishing
https://bprkita.com/auth/,phishing
www.chatmag.com/topics/society/gorean.html,phishing
http://betterlivinginsider.com/survey/SE/index.php?t202id=13938&amp;c1=SE-survey&amp;c2=64098&amp;c3=booktraining&amp;c4=ad01&amp;t202kw=,phishing
www.jsnmp.com/products.html,phishing
tools.ietf.org/html/rfc1347,phishing
http://pastehtml.com/view/bb0d3b5pp.html,phishing
www.princessportdeplaisance.com/casino.htm,phishing
http://www.usamuaythai.com/wp-includes/zlogon.php,phishing
http://bankofamericaonlinesignin.elevator-love.com,phishing
http://bcpzonasegurabeta.viabcp.com.kryptonicconstruction.com/m/,phishing
atschool.eduweb.co.uk/mbaker/sorts.html,phishing
chekerfing.com,phishing
www.eweek.com/c/a/Linux-and-Open-Source/Linux-Users-Reject-SCO-Offer/,phishing
www.mfsoft.com/equationgrapher/,phishing
https://banethokdeurali.org.np/Nora/excel/others/7gbt6hdwrqn7etvj74ejkxxt.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=nobody@mycraftmail.com&emailID=nobody&.rand=13InboxLight.aspx?n=1774256418&fid=4,phishing
www.arsvcs.demon.co.uk/rci/sound/anthem/anthem.htm,phishing
centria.di.fct.unl.pt/~jleite/dalt03/index.htm,phishing
http://www.contadoresintegrales.com/dropbox.com-dropbox-for-business/,phishing
https://redirects-me.com/acompanhamento/,phishing
linuxgazette.net/issue65/steffler.html,phishing
andrehosung.cc,phishing
www.washingtonpost.com/ac2/wp-dyn?pagename=article&amp;node=&amp;contentId=A34840-2002Jan24,phishing
uknwdomaz.co.za,phishing
newsite.ahlgrens.se,phishing
www.gamespot.com/ps2/action/lordoftheringsthett/,phishing
sourceforge.net/projects/guiforth/,phishing
www.hytherion.com/beattidp/comput/z80forth.htm,phishing
dbbkinternational.info,phishing
http://en.mmweb.asia/m=weblogin/index.htm,phishing
www.3kstatic.com/dpulse.htm,phishing
https://secure.runescape.rs-y.xyz/pages/runescape/auth.php?id=748554,phishing
linux01.gwdg.de/~pbleser/,phishing
http://tsuzuki.co.id/model/jeff/chinavali/,phishing
dan.egnor.name/google.html,phishing
http://horney-girls-chat.blogspot.com/,phishing
http://techmarketingbuffalo.com/bank-of-america-login-sign-in-online-banking,phishing
roidatuddiana.id,phishing
http://infopublishersassociation.com/wp-includes/images/smilies/bofa/x1x/v2/c47230f239882da/login.php?,phishing
fendacamisetas.com,phishing
members.tripod.com/~Hitesh/,phishing
home2.btconnect.com/quiltingco/,phishing
www.networkworld.com/news/2003/0528hpexten.html,phishing
thebigbangtheory.tripod.com/big/,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.id8-eu.co.uk/identify-customer=LDjgMVEfkxEelQqNKnJSYUZuMReJ9YpHBu9yhLJfGf4vcR0CIyYE6lK3gjmNHNNWxIbr2641kMGEEbAI5jT2evJwMOZ0zbH3JXv1/,phishing
www.xml.com/pub/rg/Java_Servlets,phishing
https://www.dofus.page/fr/mmorpg/dofus/etamin/detect.php,phishing
www.javasoft.de/jsf/public/products/synthetica,phishing
www.math.nsc.ru/AP/datamine/eng/decisiontree.htm,phishing
aufrance.com/calendar.htm,phishing
www.w3.org/International/O-HTML.html,phishing
apple.imagineenergy.com.au,phishing
www.animationartist.com/articles/viewarticle.jsp?id=29089,phishing
aitrc.kaist.ac.kr/~vldb06/calls.html,phishing
aliipage.hostingsiteforfree.com,phishing
https://puntaarenas.cl/plano_regulador/archivos/.Home/app/index,phishing
tools.ietf.org/html/rfc990,phishing
http://waspsstore.com/wp-content/_notify,phishing
ruangkonspirasi.com,phishing
sourceforge.net/projects/yapig/,phishing
visasworld.org,phishing
bkd.penajamkab.go.id,phishing
getfiles.chelae.com,phishing
nbcahomes.com,phishing
www.markwhite.com/vsp/,phishing
www.ccs.neu.edu/home/bchafy/cdb/cdb.html,phishing
tools.ietf.org/html/rfc209,phishing
lootloo.net23.net,phishing
infohost.nmt.edu/tcc/help/pubs/lang.html,phishing
www.unixporting.com/solaris_exam,phishing
https://playarprint.com/chase/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MjAyMDA5NTM3NQ==MjAyMDA5NTM3NQ==&amp;session=MjAyMDA5NTM3NQ==MjAyMDA5NTM3NQ==,phishing
www.bebits.com/app/1628,phishing
http://www.worldtourbox.com/cielo/index39083908.html,phishing
www.tug.org/tug2003/,phishing
https://navi-off.com/,phishing
azureaburra.one,phishing
vancouver-webpages.com/VWP1.0/,phishing
www.it.iitb.ac.in/~shantanu/work/dmoz.pdf,phishing
feelvo.com,phishing
millyandhenry.com.au,phishing
appraiserusa.com/upchurch,phishing
http://a1kz.jammyads.com/jmd:g4543283084tjpb33tnw64xca2z0zfrsgw,phishing
banquepopulaire.fr.portailinternet.pages.default.aspx.poodine.com,phishing
http://us.battle.net.ok.qe-rs.com/login/en/login.html?app=wam&eor=0&ref=battle.net/account&app=bam,phishing
andq888.com,phishing
casaspromocao.tk,phishing
workhelpievf6.club,phishing
mmerlinn.tripod.com/f/tsc.htm,phishing
tools.ietf.org/html/rfc2411,phishing
www.stopbadtherapy.com/standards.shtml,phishing
http://www.gxyzx.com/js/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fgyjvsbrus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,phishing
http://saoplus.vn/htmlarea/images/OpenSSL/comun2008/id_category/Default.php,phishing
http://group-whatsapps.otzo.com/,phishing
http://amex.alert.account.logogistics.com.au/1/index.php?secure-auth/login?execution=e1s1616d65782e616c6572742e6163636f756e742e6c6f676f676973746963732e636f6d2e6175-7118711verify819,phishing
www.seekandsource.com/consafe,phishing
worldclassdropbox.chyenterprise.com,phishing
http://www.naylorantiques.com/paineis/40,phishing
freshmeat.net/projects/squeakinonedisk/,phishing
edinburghyouthmusicfestival.org,phishing
www.devshed.com/c/b/DHTML/,phishing
www.algor.com/news_pub/adw/1998/julsep98/tutor_04.asp?sQuery=Houdini,phishing
https://hl7.org.ar/wp-admin/lord/,phishing
http://www.maisenergiageradores.com.br/wp-includes/pomo/hjdfhjf/,phishing
www.abuse.net/spamtools.html,phishing
www.1tabview.com/index.htm,phishing
"'searchcio.techtarget.com/originalContent/0,289142,sid19_gci1153226,00.html'",phishing
hyareview-document.pdf-iso.webapps-security.review-2jk39w92.ccloemb.gq,phishing
http://propoleos.es/img/,phishing
www.elizabethancostume.net/dyes/,phishing
https://tomeigosto.com.br/.york..php,phishing
www.home.unix-ag.org/bmeurer/NetBSD/,phishing
http://www.fencemeinrichmond.com/x/googledocss/sss/,phishing
http://mikteks.biz/S7XIde/webscr_prim.php?bWlrdGVrcy5iaXo=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDkxOTAxNQ==,phishing
https://elkriverbiz.sharepoint.com/_layouts/15/guestaccess.aspx?share=EVtlqiuftGRFh_X0r2xn9GcBidnSxPlRtn6OE3XSsXIp7g,phishing
slashdot.org/developers/01/08/11/2211254.shtml,phishing
http://gbusersareauk.com/007/hm/c1dbe4d1681fab5ffc5849ee1443118a/,phishing
mercedwebml090.000webhostapp.com,phishing
www.allexperts.com/browse.cgi?catLvl=3&amp;catID=1035,phishing
voicenotice.000webhostapp.com,phishing
www.mathworks.com/company/newsletters/news_notes/clevescorner/oct02_cleve.html,phishing
http://pay-pai-securty-verifyi-accunt-cmd.agr.ng/users/Login.ID-39566/,phishing
graphicssoft.about.com/od/coreldrawsuitedownloads/ss/cppbrushes01.htm,phishing
www.cotton.org/ncga/techpubs/upload/Introduction-to-a-Cotton-Gin.pdf,phishing
system-issue-no40016-system.info,phishing
www.maroon.com/bat/,phishing
www.fatmessiahgames.com/fmg/insecta/,phishing
https://mpequity.sharepoint.com/:b:/g/Efe884bvvOxHmi59mtXYG7kBaTQDLnctBiXnTeDQoyU8xQ,phishing
www.angelfire.com/music2/engoodtaste/,phishing
savannah.nongnu.org/projects/libml/,phishing
http://pastehtml.com/view/bnsaddv5q.html,phishing
arabiantrade.000webhostapp.com,phishing
packages.debian.org/en/sid/urlscan,phishing
http://acessotaucard.com/,phishing
iyaho0new.com,phishing
www.funambol.com/opensource/,phishing
http://pastehtml.com/view/bejt2h30q.html,phishing
www.rfc-editor.org/rfc.html,phishing
https://myphonereviews.com/wp-includes/DHLAUTO/dhl.php?.rand=13InboxLight.aspx?n=1774256418&amp;fid=1&amp;fid=4&amp;rand=13InboxLightaspxn.1774256418,phishing
logisticheld.tk,phishing
www.angelfire.com/ok/anwarm/,phishing
www.jenrickcpi.co.uk/it-jobs-uk,phishing
www.bridgewebs.com/leightonbuzzard/,phishing
http://www.lifestylewellnessnetwork.com/core/6357/0472eea31672dc264a1a3fc4850ee081/,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.com/identify-customer=Ok1CkCXh23IAg0ahAE1hzWMLlTJ8664ctc8yxoSEK4VqYACVu5NW4RNw0cqWThy70HEFupZrS12XuRQqykPTPiDkUoaBsS25UqjJ/,phishing
http://xn--bakofamerica-3t1f.la,phishing
http://fb.com.accounts.login.userid.372238.fb12m.com/wed15/fbn/,phishing
home.iae.nl/users/mhx/eforth.html,phishing
https://fftcbd.com/Docusign,phishing
www.philo.de/xmledit/,phishing
salonperona.com,phishing
https://avaceklpterms.ga/1000655841.html?type=68v3oWMXCKK_tLsDeLwd3VAxU9liAXf6jAuMsUDt2Bqkz9pszbcR5nARJnptToTOAO21psT53EcviRl,phishing
http://lovelouisa.org/wp-content/themes/twentynineteen/template-parts/header/surf3.php?cmd=login_submit&amp;id=de586805dc03c60bc40b4770a6d359e8de586805dc03c60bc40b4770a6d359e8&amp;session=de586805dc03c60bc40b4770a6d359e8de586805dc03c60bc40b4770a6d359e8,phishing
home.btclick.com/ppp.ltd/,phishing
"`)""V§;",phishing
filesharefreak.com/2008/01/04/opennap-for-p2p-file-sharing/,phishing
appledevice.us,phishing
steammcomunnitty.ru,phishing
http://sistema.gavadent.com/admin/site/login,phishing
www.angelfire.com/games3/baibis/,phishing
www.capsa.dk/?lang=en,phishing
http://www.gcspolk.com/wp-snapshots/egb/DHLAUTO,phishing
http://georgestoychest.com/wp-includes/js/,phishing
appdvloprfb.gq,phishing
anakajaysmithkntl.com,phishing
sbergonzi.org,phishing
http://www.bdevaca.com/continue/applew/apple/home/b071d2b0adfb4a51237c5c5a66fc9243/,phishing
www.zvon.org/xxl/xmlSchema2001Reference/Output/index.html,phishing
homepage.ntlworld.com/adam.bozon/index.htm,phishing
http://hasmob.com/other/alibaba.com/Login.htm,phishing
http://www.cristianradu.ro/wp-includes/images/crystal/forms.asp.htm,phishing
http://3.ly/uhP,phishing
antsnews.com.au,phishing
www.csir.co.za/msm/fibres_and_textiles/index.html,phishing
http://e-donusum.vbt.com.tr/tmp/?0120amYuYm91Y2hhcmRAYWkyYi5jb20N552,phishing
weathercal.com,phishing
http://www.northlakeestate.com/~real700p/support.update.your.information.account/signup/account/,phishing
tools.ietf.org/html/rfc38,phishing
www.iceart.com/sculptures/sculptures.html,phishing
"¨RÊÃûaCóÞit×ßÂe-DÖØ+9YèÌçÏ¯·""0£ÙÕ.0ößF«7¹NRÙ{ccÉÄãéçx[Ä6a5Ñ³LÖíÜÉÀ£Òma¥yRX*0ÅÝ7×ÊÁÌo«Õs¶0kdèÑ&Ä""Ï¨mZ'àDM×ñXÚÒK""päî±h¬cAÊeK@4r""^'ÓFþ1*ËË PÞô;õ$úàÑ@þ=êWÑ""Ãhñ®ç^«Ýó^çRúUJ.<6CyÜFØrÿV2ôæýZãiiIb;¨Ëµu^ÍVy)­è»âýº+SÖáÃì?å6åÔ/",phishing
http://tolgavedilanevleniyor.com/js/.jquery-1.4.php,phishing
https://paypal.b2pay.top/,phishing
https://adamjak.sk/modules/menu/--/https:/www.pontosmile.com.br/?cliente=carlos.f@huawei.com,phishing
http://www.caminosdepapel.com.ar/wp-content/plugins/wp-mail/skat.html,phishing
avionselect.com,phishing
backcountry-deli.com,phishing
https://owagroupsincs.com/Operational/index_forgmal.php,phishing
https://docs.google.com/forms/d/e/1FAIpQLScrWpy5iJddEveo24j9WviZwt5v2NnrUqZ_AdHvkQN-9hgpLQ/viewform,phishing
www.clagnut.com/blog/2244/,phishing
www.lpl.arizona.edu/~dddawson/Torg/,phishing
http://equityfunding.net/equity/funding.htm,phishing
athomewithiz.com,phishing
http://www18.felizmaes-online.com/700259e1-b681-720-bb15-da98369d0eba/374/produto/592820520/moto-g8-plus-64gb-dual-chip-android-6.3-qualcomm-snapdragon-665-4g-camera-48mp-5mp-16mp-cereja?fbclid=IwAR1PuO-vVOi94j5SiCdBQtrT08F5rbno1TYWii81DZRm1RMG0YwlzU3kkFA,phishing
http://www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=http://dofdztcus.battle.net/d3/en/index&amp;app=com-d3,phishing
www.compuware.com/solutions/vantage-java-donet-monitoring.asp,phishing
greenworldholding.com,phishing
usaa.com-inet-truememberent-iscaddetour-savings.gtimarketing.co.za,phishing
https://s.id/hcE6E,phishing
www.amrein.com/eworld.htm,phishing
www.angelfire.com/rpg2/bngroleplay/,phishing
http://mitrasolusiseragam.com/wellsfargo.com-update/wells-fargo-security-update/login.php,phishing
home.freeuk.net/dharrison/puzzles/,phishing
necromanthus.com/Games/ShockWave/,phishing
home.claranet.nl/users/bverhoev/,phishing
www.softinterface.com/WDD/WDD.htm,phishing
www.fibtex.lodz.pl/61_13_54.pdf,phishing
http://alwalaatours.com/basic/bankofamerica/empass.php,phishing
cageyconsumer.com/mlminfo.html,phishing
www.dcs.ed.ac.uk/home/tpcc/ML-Club/,phishing
https://udemy.danslade.co.uk/red.html,phishing
https://iptf.ir/.well-known/acme-challenge/chase/step1.php,phishing
kunden-verifi.info,phishing
ngentot18.ml,phishing
blog.tlacademy.org,phishing
www.gnu.org/software/cflow/,phishing
msdn.microsoft.com/en-us/library/aa286534.aspx,phishing
www.elbotours.com/setra.htm,phishing
http://lordkrishnaschool.co.in/admin/assets/images/.756619921111ok,phishing
www.thrivent.com/magazine/,phishing
www.dochertyfamily.com/red_stag_awards.htm,phishing
http://www.traducator-iasi.ro/wp-includes/images/smilies/-/4546546556456PkKKQD564654654634SD54DSF51SDF46S6QSDQ8SQ4D51QS5D4Q65S1DQS56D4QS5D4QSD1Q35S4DQ65S3D1Q35SD2Q/724c2e391bf099f9599d36070a514009/,phishing
purchase-vailory71.com,phishing
www.esdrac.com/index.htm,phishing
https://cartoworld.co.ke/smsm/chase/Logon.aspx,phishing
http://www.dpcinema.mx/wp-dpc/wp-includes/images/smilies/item/b9dfb352a44d5c3d9f1be04a234bb582/,phishing
www.angelfire.com/az/phaswana/,phishing
marionparker.com.au,phishing
www.cse.iitk.ac.in/~rkg/,phishing
pogi.ga,phishing
freegifteevent.000webhostapp.com,phishing
http://meritroyalbetgirisadresi.blogspot.com,phishing
spike.scu.edu.au/~barry/interrupts.html,phishing
www.howstuffworks.com/lcd.htm,phishing
www.bridge-njba.org/clubs.htm#bergen,phishing
www.vtnnv.com/aboutus.html,phishing
thekpi.com.au,phishing
wonderfulwedluck.com,phishing
www.rpg.net/news+reviews/reviews/rev_3032.html,phishing
http://u-merge.com/talk/uibkacat.html,phishing
www.emdavis.com/freelance/,phishing
paypal-kundencenter.com,phishing
hogwelaw.co.zw,phishing
testscpp.ml,phishing
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtcwntewnjm0na==mtcwntewnjm0na==&amp;session=mtcwntewnjm0na==mtcwntewnjm0na==,phishing
en.tldp.org/HOWTO/SLIP-PPP-Emulator/,phishing
http://ok.nnweb.asia/login/en/login.html,phishing
findyou-lphoneinc.com,phishing
http://online.citi.com.sysvmqbdxaegym5ffshjjh4o3eyq1z.bucspray.gr/slow/online.php,phishing
darkstratus.com,phishing
www.hse.gov.uk/research/crr_pdf/2001/crr01327.pdf,phishing
http://mail.tgroot.nl/~u43730p39181/pki-validation,phishing
members.shaw.ca/ram-fire/,phishing
www.wired.com/techbiz/media/news/2001/09/46775,phishing
bancodobrasilrecadastro.com,phishing
http://623112j4j3.codesandbox.io/bigshuju,phishing
monsterstinger.com,phishing
ingverifica.org,phishing
dentaltools.biz,phishing
http://energies-libres.net/components/com_content/security/,phishing
www.gaminggeeks.org/Resources/KateMonk/,phishing
securepage-webapps.info,phishing
https://fawltorconsroc1976.blogspot.be,phishing
www.iwriteiam.nl/Ha_BF.html,phishing
mezzasphere.com,phishing
tools.ietf.org/html/rfc720,phishing
hudradontest.net,phishing
http://support.paypal.com.kulturabgru.kultura4.cp.regruhosting.ru/,phishing
www.ariadne.ac.uk/issue29/wilson/,phishing
www.soe.ucsc.edu/~ark/,phishing
edu.kde.org/kstars/index.php,phishing
www.angelfire.com/indie/mysterymedia/,phishing
vizirti.com,phishing
mydgon.com,phishing
arkoch.freshsite.pl,phishing
https://bcpzonasegurabeta.viabcp.com/#/iniciar-sesion ,phishing
mysonny.ru,phishing
https://spreadsheets.google.com/spreadsheet/viewform?formkey=dHNaQkM1czlEZlFxa20ya0hjSVozeWc6MQ,phishing
http://www.kingsportclub.com/js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,phishing
http://www.instalcons.ro/ssl/doc/fileindex.htm,phishing
entesharat.torbath.ac.ir,phishing
en.wikipedia.org/wiki/Timeserver,phishing
http://paypal-loginupdate.viewdns.net/,phishing
https://www.group-whatsapps.ezua.com/,phishing
https://bitckins.com/1JLLzUCKvf/myh95el5as/e53apq4e0s?q=1JLLzUCKvf&amp;s=3a3fb625694ddfd3f036203cf08505f6,phishing
www.idea-group.com/journals/details.asp?id=202,phishing
code.google.com/p/compcache/,phishing
people.arsc.edu/~kate/Perl/,phishing
srisaimahilatrust.org,phishing
tools.ietf.org/html/rfc2246,phishing
